"","site","network_position","eco_type","date","season","depth_m","param","result","mon"
"273","GL4_LAKE","6","lake",2002-07-23,"Snowmelt runoff",0,"tn.tp",138.833333333333,7
"283","GL4_LAKE","6","lake",2002-07-23,"Snowmelt runoff",3,"tn.tp",60.75,7
"293","GL4_LAKE","6","lake",2002-07-30,"Snowmelt runoff",0,"tn.tp",80.5238095238095,7
"303","GL4_LAKE","6","lake",2002-07-30,"Snowmelt runoff",3,"tn.tp",83.3,7
"316","GL4_LAKE","6","lake",2002-08-06,"Summer",0,"tn.tp",81.9090909090909,8
"323","GL4_LAKE","6","lake",2002-08-06,"Summer",3,"tn.tp",63.0666666666667,8
"333","GL4_LAKE","6","lake",2003-07-08,"Snowmelt runoff",0,"tn.tp",40.9555555555556,7
"343","GL4_LAKE","6","lake",2003-07-08,"Snowmelt runoff",3,"tn.tp",116.714285714286,7
"353","GL4_LAKE","6","lake",2003-07-15,"Snowmelt runoff",0,"tn.tp",65.6666666666667,7
"363","GL4_LAKE","6","lake",2003-07-15,"Snowmelt runoff",3,"tn.tp",74.4545454545455,7
"373","GL4_LAKE","6","lake",2003-07-22,"Snowmelt runoff",0,"tn.tp",100.133333333333,7
"383","GL4_LAKE","6","lake",2003-07-22,"Snowmelt runoff",3,"tn.tp",62.1034482758621,7
"393","GL4_LAKE","6","lake",2003-07-29,"Snowmelt runoff",0,"tn.tp",106.142857142857,7
"403","GL4_LAKE","6","lake",2003-07-29,"Snowmelt runoff",3,"tn.tp",70.7826086956522,7
"415","GL4_LAKE","6","lake",2003-08-12,"Summer",0,"tn.tp",76.7272727272727,8
"422","GL4_LAKE","6","lake",2003-08-12,"Summer",3,"tn.tp",56.9583333333333,8
"432","GL4_LAKE","6","lake",2004-07-06,"Snowmelt runoff",0,"tn.tp",220,7
"442","GL4_LAKE","6","lake",2004-07-13,"Snowmelt runoff",0,"tn.tp",121.045454545455,7
"452","GL4_LAKE","6","lake",2004-07-13,"Snowmelt runoff",3,"tn.tp",176.625,7
"462","GL4_LAKE","6","lake",2004-07-20,"Snowmelt runoff",0,"tn.tp",86.5483870967742,7
"472","GL4_LAKE","6","lake",2004-07-20,"Snowmelt runoff",3,"tn.tp",130,7
"482","GL4_LAKE","6","lake",2004-07-27,"Snowmelt runoff",0,"tn.tp",122.2,7
"492","GL4_LAKE","6","lake",2004-07-27,"Snowmelt runoff",3,"tn.tp",65.9393939393939,7
"502","GL4_LAKE","6","lake",2004-08-03,"Summer",3,"tn.tp",144.8125,8
"514","GL4_LAKE","6","lake",2004-08-12,"Summer",0,"tn.tp",78.3793103448276,8
"522","GL4_LAKE","6","lake",2004-08-12,"Summer",3,"tn.tp",60.4117647058823,8
"541","GL4_LAKE","6","lake",2005-07-05,"Snowmelt runoff",3,"tn.tp",232,7
"551","GL4_LAKE","6","lake",2005-07-12,"Snowmelt runoff",0,"tn.tp",190.888888888889,7
"561","GL4_LAKE","6","lake",2005-07-12,"Snowmelt runoff",3,"tn.tp",173.5,7
"571","GL4_LAKE","6","lake",2005-07-19,"Snowmelt runoff",0,"tn.tp",188,7
"581","GL4_LAKE","6","lake",2005-07-19,"Snowmelt runoff",3,"tn.tp",137.166666666667,7
"591","GL4_LAKE","6","lake",2005-07-26,"Snowmelt runoff",0,"tn.tp",115.857142857143,7
"601","GL4_LAKE","6","lake",2005-07-26,"Snowmelt runoff",3,"tn.tp",41.8648648648649,7
"614","GL4_LAKE","6","lake",2005-08-02,"Summer",0,"tn.tp",126.5,8
"621","GL4_LAKE","6","lake",2005-08-02,"Summer",3,"tn.tp",44.8888888888889,8
"631","GL4_LAKE","6","lake",2005-08-10,"Summer",0,"tn.tp",127,8
"641","GL4_LAKE","6","lake",2005-08-16,"Summer",0,"tn.tp",142.909090909091,8
"651","GL4_LAKE","6","lake",2005-08-16,"Summer",3,"tn.tp",31.7872340425532,8
"661","GL4_LAKE","6","lake",2005-09-13,"Summer",0,"tn.tp",74.4210526315789,9
"671","GL4_LAKE","6","lake",2006-07-06,"Snowmelt runoff",3,"tn.tp",50.6410256410256,7
"681","GL4_LAKE","6","lake",2006-07-13,"Snowmelt runoff",0,"tn.tp",112.454545454545,7
"691","GL4_LAKE","6","lake",2006-07-13,"Snowmelt runoff",3,"tn.tp",79.72,7
"701","GL4_LAKE","6","lake",2006-07-20,"Snowmelt runoff",0,"tn.tp",71.6818181818182,7
"713","GL4_LAKE","6","lake",2006-07-20,"Snowmelt runoff",3,"tn.tp",33.8301886792453,7
"721","GL4_LAKE","6","lake",2006-07-27,"Snowmelt runoff",0,"tn.tp",70.7619047619048,7
"731","GL4_LAKE","6","lake",2006-07-27,"Snowmelt runoff",3,"tn.tp",37.7297297297297,7
"741","GL4_LAKE","6","lake",2006-08-03,"Summer",0,"tn.tp",50,8
"751","GL4_LAKE","6","lake",2006-08-03,"Summer",3,"tn.tp",33.4333333333333,8
"761","GL4_LAKE","6","lake",2006-08-10,"Summer",0,"tn.tp",56.0952380952381,8
"771","GL4_LAKE","6","lake",2006-08-10,"Summer",3,"tn.tp",39.71875,8
"781","GL4_LAKE","6","lake",2007-07-05,"Snowmelt runoff",0,"tn.tp",103.210526315789,7
"791","GL4_LAKE","6","lake",2007-07-12,"Snowmelt runoff",0,"tn.tp",62.6571428571429,7
"801","GL4_LAKE","6","lake",2007-07-19,"Snowmelt runoff",0,"tn.tp",122.714285714286,7
"814","GL4_LAKE","6","lake",2007-07-19,"Snowmelt runoff",3,"tn.tp",37.4545454545455,7
"821","GL4_LAKE","6","lake",2007-07-26,"Snowmelt runoff",0,"tn.tp",165,7
"831","GL4_LAKE","6","lake",2007-07-26,"Snowmelt runoff",3,"tn.tp",52.9230769230769,7
"841","GL4_LAKE","6","lake",2007-08-02,"Summer",0,"tn.tp",160.583333333333,8
"851","GL4_LAKE","6","lake",2007-08-02,"Summer",3,"tn.tp",107.833333333333,8
"861","GL4_LAKE","6","lake",2007-08-09,"Summer",0,"tn.tp",144.142857142857,8
"871","GL4_LAKE","6","lake",2007-08-09,"Summer",3,"tn.tp",71.8333333333333,8
"881","GL4_LAKE","6","lake",2007-08-16,"Summer",0,"tn.tp",175.583333333333,8
"891","GL4_LAKE","6","lake",2007-08-16,"Summer",3,"tn.tp",82.8888888888889,8
"90","GL4_LAKE","6","lake",2008-07-15,"Snowmelt runoff",0,"tn.tp",87.695652173913,7
"914","GL4_LAKE","6","lake",2008-07-24,"Snowmelt runoff",0,"tn.tp",34.2884615384615,7
"921","GL4_LAKE","6","lake",2008-07-24,"Snowmelt runoff",3,"tn.tp",61.6451612903226,7
"931","GL4_LAKE","6","lake",2008-07-29,"Snowmelt runoff",0,"tn.tp",38.675,7
"941","GL4_LAKE","6","lake",2008-07-29,"Snowmelt runoff",3,"tn.tp",53.9310344827586,7
"951","GL4_LAKE","6","lake",2008-08-07,"Summer",0,"tn.tp",36.6,8
"1100","GL4_OUTLET","7","stream",1995-05-05,"Winter",0,"tn.tp",83.695652173913,5
"255","GL4_OUTLET","7","stream",1995-05-26,"Winter",0,"tn.tp",96.3703703703704,5
"317","GL4_OUTLET","7","stream",1995-06-29,"Snowmelt runoff",0,"tn.tp",215.153846153846,6
"416","GL4_OUTLET","7","stream",1995-07-13,"Snowmelt runoff",0,"tn.tp",68.0967741935484,7
"515","GL4_OUTLET","7","stream",1995-07-20,"Snowmelt runoff",0,"tn.tp",52.5675675675676,7
"615","GL4_OUTLET","7","stream",1995-08-17,"Summer",0,"tn.tp",81.4117647058823,8
"714","GL4_OUTLET","7","stream",1995-08-24,"Summer",0,"tn.tp",35.2571428571429,8
"815","GL4_OUTLET","7","stream",1995-09-07,"Summer",0,"tn.tp",38.7857142857143,9
"915","GL4_OUTLET","7","stream",1996-01-09,"Winter",0,"tn.tp",129.307692307692,1
"1012","GL4_OUTLET","7","stream",1996-03-06,"Winter",0,"tn.tp",91.8823529411765,3
"1114","GL4_OUTLET","7","stream",1996-05-06,"Winter",0,"tn.tp",119.56,5
"1214","GL4_OUTLET","7","stream",1996-06-20,"Snowmelt runoff",0,"tn.tp",121,6
"1313","GL4_OUTLET","7","stream",1996-06-27,"Snowmelt runoff",0,"tn.tp",76.3333333333333,6
"1411","GL4_OUTLET","7","stream",1996-07-04,"Snowmelt runoff",0,"tn.tp",77.05,7
"1512","GL4_OUTLET","7","stream",1996-07-11,"Snowmelt runoff",0,"tn.tp",42.7407407407407,7
"1610","GL4_OUTLET","7","stream",1996-07-18,"Snowmelt runoff",0,"tn.tp",69.125,7
"1710","GL4_OUTLET","7","stream",1996-08-01,"Summer",0,"tn.tp",33.6666666666667,8
"1810","GL4_OUTLET","7","stream",1996-08-08,"Summer",0,"tn.tp",48.6666666666667,8
"1910","GL4_OUTLET","7","stream",1996-08-15,"Summer",0,"tn.tp",36.6666666666667,8
"2010","GL4_OUTLET","7","stream",1996-08-22,"Summer",0,"tn.tp",29.2592592592593,8
"2110","GL4_OUTLET","7","stream",1996-08-29,"Summer",0,"tn.tp",20.6923076923077,8
"2210","GL4_OUTLET","7","stream",1996-09-10,"Summer",0,"tn.tp",28.875,9
"2310","GL4_OUTLET","7","stream",1996-09-24,"Summer",0,"tn.tp",78.7777777777778,9
"2410","GL4_OUTLET","7","stream",1996-10-01,"Summer",0,"tn.tp",62.6774193548387,10
"2510","GL4_OUTLET","7","stream",1996-10-08,"Summer",0,"tn.tp",87.3181818181818,10
"267","GL4_OUTLET","7","stream",1996-12-27,"Winter",0,"tn.tp",93.4473684210526,12
"274","GL4_OUTLET","7","stream",1997-03-13,"Winter",0,"tn.tp",127.44,3
"2810","GL4_OUTLET","7","stream",1997-03-28,"Winter",0,"tn.tp",81.4571428571429,3
"2910","GL4_OUTLET","7","stream",1997-05-21,"Winter",0,"tn.tp",143.75,5
"304","GL4_OUTLET","7","stream",1997-06-03,"Snowmelt runoff",0,"tn.tp",270.583333333333,6
"318","GL4_OUTLET","7","stream",1997-06-05,"Snowmelt runoff",0,"tn.tp",199.882352941176,6
"324","GL4_OUTLET","7","stream",1997-06-12,"Snowmelt runoff",0,"tn.tp",203.705882352941,6
"334","GL4_OUTLET","7","stream",1997-06-19,"Snowmelt runoff",0,"tn.tp",258.2,6
"344","GL4_OUTLET","7","stream",1997-06-26,"Snowmelt runoff",0,"tn.tp",197.888888888889,6
"354","GL4_OUTLET","7","stream",1997-07-03,"Snowmelt runoff",0,"tn.tp",107.142857142857,7
"364","GL4_OUTLET","7","stream",1997-07-10,"Snowmelt runoff",0,"tn.tp",95.4,7
"374","GL4_OUTLET","7","stream",1997-07-17,"Snowmelt runoff",0,"tn.tp",79.4705882352941,7
"384","GL4_OUTLET","7","stream",1997-07-24,"Snowmelt runoff",0,"tn.tp",84.3846153846154,7
"394","GL4_OUTLET","7","stream",1997-07-31,"Snowmelt runoff",0,"tn.tp",101.888888888889,7
"404","GL4_OUTLET","7","stream",1997-08-07,"Summer",0,"tn.tp",110.615384615385,8
"417","GL4_OUTLET","7","stream",1997-08-14,"Summer",0,"tn.tp",103.538461538462,8
"423","GL4_OUTLET","7","stream",1997-08-21,"Summer",0,"tn.tp",67.3333333333333,8
"433","GL4_OUTLET","7","stream",1997-08-28,"Summer",0,"tn.tp",62.2222222222222,8
"443","GL4_OUTLET","7","stream",1997-09-04,"Summer",0,"tn.tp",66.5,9
"453","GL4_OUTLET","7","stream",1997-09-11,"Summer",0,"tn.tp",54.8888888888889,9
"463","GL4_OUTLET","7","stream",1997-09-18,"Summer",0,"tn.tp",73.6666666666667,9
"473","GL4_OUTLET","7","stream",1997-09-25,"Summer",0,"tn.tp",73.625,9
"483","GL4_OUTLET","7","stream",1997-10-02,"Summer",0,"tn.tp",66.9047619047619,10
"493","GL4_OUTLET","7","stream",1997-10-09,"Summer",0,"tn.tp",40.9714285714286,10
"503","GL4_OUTLET","7","stream",1997-10-23,"Summer",0,"tn.tp",84.5263157894737,10
"516","GL4_OUTLET","7","stream",1997-11-06,"Summer",0,"tn.tp",159.833333333333,11
"523","GL4_OUTLET","7","stream",1997-12-11,"Winter",0,"tn.tp",155.235294117647,12
"532","GL4_OUTLET","7","stream",1998-01-29,"Winter",0,"tn.tp",110.206896551724,1
"542","GL4_OUTLET","7","stream",1998-03-12,"Winter",0,"tn.tp",117.96,3
"552","GL4_OUTLET","7","stream",1998-03-24,"Winter",0,"tn.tp",59.5405405405405,3
"562","GL4_OUTLET","7","stream",1998-04-23,"Winter",0,"tn.tp",96.2380952380952,4
"572","GL4_OUTLET","7","stream",1998-05-12,"Winter",0,"tn.tp",224.8,5
"582","GL4_OUTLET","7","stream",1998-05-21,"Winter",0,"tn.tp",165.571428571429,5
"592","GL4_OUTLET","7","stream",1998-05-28,"Winter",0,"tn.tp",159.526315789474,5
"602","GL4_OUTLET","7","stream",1998-06-04,"Snowmelt runoff",0,"tn.tp",117.888888888889,6
"616","GL4_OUTLET","7","stream",1998-06-11,"Snowmelt runoff",0,"tn.tp",149.809523809524,6
"622","GL4_OUTLET","7","stream",1998-06-25,"Snowmelt runoff",0,"tn.tp",83.7931034482759,6
"632","GL4_OUTLET","7","stream",1998-07-02,"Snowmelt runoff",0,"tn.tp",116.285714285714,7
"642","GL4_OUTLET","7","stream",1998-07-09,"Snowmelt runoff",0,"tn.tp",50.2592592592593,7
"652","GL4_OUTLET","7","stream",1998-07-23,"Snowmelt runoff",0,"tn.tp",42.0769230769231,7
"662","GL4_OUTLET","7","stream",1998-07-30,"Snowmelt runoff",0,"tn.tp",30.3529411764706,7
"672","GL4_OUTLET","7","stream",1998-08-06,"Summer",0,"tn.tp",51.7619047619048,8
"682","GL4_OUTLET","7","stream",1998-08-13,"Summer",0,"tn.tp",80.2857142857143,8
"692","GL4_OUTLET","7","stream",1998-08-20,"Summer",0,"tn.tp",81.5,8
"702","GL4_OUTLET","7","stream",1998-08-27,"Summer",0,"tn.tp",40.8,8
"715","GL4_OUTLET","7","stream",1998-09-03,"Summer",0,"tn.tp",38.15,9
"722","GL4_OUTLET","7","stream",1998-09-10,"Summer",0,"tn.tp",86.6666666666667,9
"732","GL4_OUTLET","7","stream",1998-09-17,"Summer",0,"tn.tp",94.0833333333333,9
"742","GL4_OUTLET","7","stream",1998-09-24,"Summer",0,"tn.tp",55.6,9
"752","GL4_OUTLET","7","stream",1998-10-01,"Summer",0,"tn.tp",66.8666666666667,10
"762","GL4_OUTLET","7","stream",1998-10-08,"Summer",0,"tn.tp",38.0416666666667,10
"772","GL4_OUTLET","7","stream",1998-10-22,"Summer",0,"tn.tp",106.727272727273,10
"782","GL4_OUTLET","7","stream",1998-10-29,"Summer",0,"tn.tp",88.6,10
"792","GL4_OUTLET","7","stream",1998-11-26,"Summer",0,"tn.tp",214.666666666667,11
"816","GL4_OUTLET","7","stream",1999-01-28,"Winter",0,"tn.tp",72.3333333333333,1
"832","GL4_OUTLET","7","stream",1999-05-26,"Winter",0,"tn.tp",101.047619047619,5
"842","GL4_OUTLET","7","stream",1999-05-27,"Winter",0,"tn.tp",117.04347826087,5
"852","GL4_OUTLET","7","stream",1999-06-03,"Snowmelt runoff",0,"tn.tp",131.857142857143,6
"862","GL4_OUTLET","7","stream",1999-06-10,"Snowmelt runoff",0,"tn.tp",197.555555555556,6
"872","GL4_OUTLET","7","stream",1999-06-17,"Snowmelt runoff",0,"tn.tp",194.289473684211,6
"882","GL4_OUTLET","7","stream",1999-06-24,"Snowmelt runoff",0,"tn.tp",119.869565217391,6
"892","GL4_OUTLET","7","stream",1999-06-30,"Snowmelt runoff",0,"tn.tp",76.8214285714286,6
"901","GL4_OUTLET","7","stream",1999-07-08,"Snowmelt runoff",0,"tn.tp",169.1,7
"916","GL4_OUTLET","7","stream",1999-07-15,"Snowmelt runoff",0,"tn.tp",107.714285714286,7
"922","GL4_OUTLET","7","stream",1999-07-22,"Snowmelt runoff",0,"tn.tp",128.3,7
"932","GL4_OUTLET","7","stream",1999-07-29,"Snowmelt runoff",0,"tn.tp",117.333333333333,7
"942","GL4_OUTLET","7","stream",1999-08-05,"Summer",0,"tn.tp",85.6,8
"952","GL4_OUTLET","7","stream",1999-08-12,"Summer",0,"tn.tp",65.08,8
"961","GL4_OUTLET","7","stream",1999-08-19,"Summer",0,"tn.tp",91.8666666666667,8
"971","GL4_OUTLET","7","stream",1999-08-26,"Summer",0,"tn.tp",83.125,8
"981","GL4_OUTLET","7","stream",1999-09-02,"Summer",0,"tn.tp",59.304347826087,9
"991","GL4_OUTLET","7","stream",1999-09-07,"Summer",0,"tn.tp",67.1052631578947,9
"1001","GL4_OUTLET","7","stream",1999-09-14,"Summer",0,"tn.tp",43.15,9
"1013","GL4_OUTLET","7","stream",1999-09-21,"Summer",0,"tn.tp",71.0625,9
"1021","GL4_OUTLET","7","stream",1999-09-28,"Summer",0,"tn.tp",49.375,9
"1031","GL4_OUTLET","7","stream",1999-10-05,"Summer",0,"tn.tp",54.72,10
"1041","GL4_OUTLET","7","stream",1999-10-12,"Summer",0,"tn.tp",114.3,10
"1051","GL4_OUTLET","7","stream",1999-10-26,"Summer",0,"tn.tp",85.0625,10
"1061","GL4_OUTLET","7","stream",1999-11-09,"Summer",0,"tn.tp",70.9333333333333,11
"1071","GL4_OUTLET","7","stream",1999-12-07,"Winter",0,"tn.tp",46.3333333333333,12
"1081","GL4_OUTLET","7","stream",2002-05-30,"Winter",0,"tn.tp",51.6571428571429,5
"1091","GL4_OUTLET","7","stream",2002-06-05,"Snowmelt runoff",0,"tn.tp",75.4166666666667,6
"1101","GL4_OUTLET","7","stream",2002-06-06,"Snowmelt runoff",0,"tn.tp",89.2068965517241,6
"1115","GL4_OUTLET","7","stream",2002-06-13,"Snowmelt runoff",0,"tn.tp",80.1714285714286,6
"1121","GL4_OUTLET","7","stream",2002-06-20,"Snowmelt runoff",0,"tn.tp",153.941176470588,6
"1131","GL4_OUTLET","7","stream",2002-06-27,"Snowmelt runoff",0,"tn.tp",140.764705882353,6
"1141","GL4_OUTLET","7","stream",2002-07-04,"Snowmelt runoff",0,"tn.tp",184.727272727273,7
"1151","GL4_OUTLET","7","stream",2002-07-11,"Snowmelt runoff",0,"tn.tp",248.5,7
"1161","GL4_OUTLET","7","stream",2002-07-18,"Snowmelt runoff",0,"tn.tp",94,7
"1171","GL4_OUTLET","7","stream",2002-07-25,"Snowmelt runoff",0,"tn.tp",50,7
"1181","GL4_OUTLET","7","stream",2002-08-01,"Summer",0,"tn.tp",112.5,8
"1191","GL4_OUTLET","7","stream",2002-08-08,"Summer",0,"tn.tp",74.4,8
"1201","GL4_OUTLET","7","stream",2002-09-05,"Summer",0,"tn.tp",92.9473684210526,9
"1215","GL4_OUTLET","7","stream",2002-09-25,"Summer",0,"tn.tp",154.294117647059,9
"1221","GL4_OUTLET","7","stream",2002-10-21,"Summer",0,"tn.tp",156.777777777778,10
"1241","GL4_OUTLET","7","stream",2003-01-07,"Winter",0,"tn.tp",164.862068965517,1
"1271","GL4_OUTLET","7","stream",2003-05-20,"Winter",0,"tn.tp",149.238095238095,5
"1281","GL4_OUTLET","7","stream",2003-05-27,"Winter",0,"tn.tp",144.75,5
"1291","GL4_OUTLET","7","stream",2003-05-29,"Winter",0,"tn.tp",100.333333333333,5
"1301","GL4_OUTLET","7","stream",2003-06-05,"Snowmelt runoff",0,"tn.tp",111.709677419355,6
"1314","GL4_OUTLET","7","stream",2003-06-19,"Snowmelt runoff",0,"tn.tp",151.833333333333,6
"1321","GL4_OUTLET","7","stream",2003-06-26,"Snowmelt runoff",0,"tn.tp",140.1875,6
"1331","GL4_OUTLET","7","stream",2003-07-03,"Snowmelt runoff",0,"tn.tp",111.470588235294,7
"1341","GL4_OUTLET","7","stream",2003-07-10,"Snowmelt runoff",0,"tn.tp",91,7
"1351","GL4_OUTLET","7","stream",2003-07-15,"Snowmelt runoff",0,"tn.tp",92.2777777777778,7
"1371","GL4_OUTLET","7","stream",2003-07-24,"Snowmelt runoff",0,"tn.tp",200.555555555556,7
"1381","GL4_OUTLET","7","stream",2003-07-31,"Snowmelt runoff",0,"tn.tp",166.2,7
"1391","GL4_OUTLET","7","stream",2003-08-07,"Summer",0,"tn.tp",156.7,8
"1401","GL4_OUTLET","7","stream",2003-08-14,"Summer",0,"tn.tp",93.9230769230769,8
"1412","GL4_OUTLET","7","stream",2003-08-21,"Summer",0,"tn.tp",103.285714285714,8
"1421","GL4_OUTLET","7","stream",2003-08-28,"Summer",0,"tn.tp",151.7,8
"1431","GL4_OUTLET","7","stream",2003-09-04,"Summer",0,"tn.tp",102.526315789474,9
"1441","GL4_OUTLET","7","stream",2003-09-11,"Summer",0,"tn.tp",168.2,9
"1451","GL4_OUTLET","7","stream",2003-09-18,"Summer",0,"tn.tp",292.1,9
"1461","GL4_OUTLET","7","stream",2003-09-25,"Summer",0,"tn.tp",166.411764705882,9
"1471","GL4_OUTLET","7","stream",2003-10-09,"Summer",0,"tn.tp",196.214285714286,10
"1481","GL4_OUTLET","7","stream",2003-10-23,"Summer",0,"tn.tp",87.5483870967742,10
"1491","GL4_OUTLET","7","stream",2003-10-30,"Summer",0,"tn.tp",168.647058823529,10
"1501","GL4_OUTLET","7","stream",2003-12-15,"Winter",0,"tn.tp",131,12
"1513","GL4_OUTLET","7","stream",2004-01-10,"Winter",0,"tn.tp",179.526315789474,1
"1521","GL4_OUTLET","7","stream",2004-02-27,"Winter",0,"tn.tp",114.648648648649,2
"1531","GL4_OUTLET","7","stream",2004-03-30,"Winter",0,"tn.tp",142.666666666667,3
"1541","GL4_OUTLET","7","stream",2004-05-20,"Winter",0,"tn.tp",265.1875,5
"1551","GL4_OUTLET","7","stream",2004-06-03,"Snowmelt runoff",0,"tn.tp",180.807692307692,6
"1561","GL4_OUTLET","7","stream",2004-06-10,"Snowmelt runoff",0,"tn.tp",187.52380952381,6
"1571","GL4_OUTLET","7","stream",2004-06-17,"Snowmelt runoff",0,"tn.tp",206.9375,6
"1581","GL4_OUTLET","7","stream",2004-06-22,"Snowmelt runoff",0,"tn.tp",185.619047619048,6
"1591","GL4_OUTLET","7","stream",2004-06-24,"Snowmelt runoff",0,"tn.tp",266.5,6
"160","GL4_OUTLET","7","stream",2004-06-29,"Snowmelt runoff",0,"tn.tp",185.529411764706,6
"1611","GL4_OUTLET","7","stream",2004-07-01,"Snowmelt runoff",0,"tn.tp",147.25,7
"1621","GL4_OUTLET","7","stream",2004-07-06,"Snowmelt runoff",0,"tn.tp",216.071428571429,7
"1631","GL4_OUTLET","7","stream",2004-07-08,"Snowmelt runoff",0,"tn.tp",169,7
"164","GL4_OUTLET","7","stream",2004-07-13,"Snowmelt runoff",0,"tn.tp",155.333333333333,7
"165","GL4_OUTLET","7","stream",2004-07-15,"Snowmelt runoff",0,"tn.tp",175.333333333333,7
"166","GL4_OUTLET","7","stream",2004-07-20,"Snowmelt runoff",0,"tn.tp",149.833333333333,7
"167","GL4_OUTLET","7","stream",2004-07-22,"Snowmelt runoff",0,"tn.tp",83.6296296296296,7
"168","GL4_OUTLET","7","stream",2004-07-27,"Snowmelt runoff",0,"tn.tp",162.2,7
"169","GL4_OUTLET","7","stream",2004-07-29,"Snowmelt runoff",0,"tn.tp",126.588235294118,7
"170","GL4_OUTLET","7","stream",2004-08-03,"Summer",0,"tn.tp",97.9565217391304,8
"1711","GL4_OUTLET","7","stream",2004-08-05,"Summer",0,"tn.tp",81.9629629629629,8
"1721","GL4_OUTLET","7","stream",2004-08-12,"Summer",0,"tn.tp",88.8085106382979,8
"1731","GL4_OUTLET","7","stream",2004-08-19,"Summer",0,"tn.tp",83.9545454545455,8
"174","GL4_OUTLET","7","stream",2004-08-26,"Summer",0,"tn.tp",92.65,8
"175","GL4_OUTLET","7","stream",2004-09-02,"Summer",0,"tn.tp",93.3157894736842,9
"176","GL4_OUTLET","7","stream",2004-09-09,"Summer",0,"tn.tp",51,9
"177","GL4_OUTLET","7","stream",2004-09-16,"Summer",0,"tn.tp",122,9
"178","GL4_OUTLET","7","stream",2004-09-23,"Summer",0,"tn.tp",105.1875,9
"179","GL4_OUTLET","7","stream",2004-09-30,"Summer",0,"tn.tp",119.5625,9
"180","GL4_OUTLET","7","stream",2004-10-07,"Summer",0,"tn.tp",198.4,10
"1811","GL4_OUTLET","7","stream",2004-10-14,"Summer",0,"tn.tp",165.142857142857,10
"1821","GL4_OUTLET","7","stream",2004-10-21,"Summer",0,"tn.tp",186,10
"184","GL4_OUTLET","7","stream",2005-03-03,"Winter",0,"tn.tp",171.684210526316,3
"185","GL4_OUTLET","7","stream",2005-03-23,"Winter",0,"tn.tp",251.714285714286,3
"186","GL4_OUTLET","7","stream",2005-04-14,"Winter",0,"tn.tp",271.2,4
"187","GL4_OUTLET","7","stream",2005-05-19,"Winter",0,"tn.tp",138.407407407407,5
"188","GL4_OUTLET","7","stream",2005-05-26,"Winter",0,"tn.tp",165.173913043478,5
"189","GL4_OUTLET","7","stream",2005-06-03,"Snowmelt runoff",0,"tn.tp",140.41935483871,6
"190","GL4_OUTLET","7","stream",2005-06-09,"Snowmelt runoff",0,"tn.tp",250.235294117647,6
"1911","GL4_OUTLET","7","stream",2005-06-16,"Snowmelt runoff",0,"tn.tp",261.285714285714,6
"1921","GL4_OUTLET","7","stream",2005-06-23,"Snowmelt runoff",0,"tn.tp",110.391304347826,6
"1931","GL4_OUTLET","7","stream",2005-06-30,"Snowmelt runoff",0,"tn.tp",104,6
"194","GL4_OUTLET","7","stream",2005-07-05,"Snowmelt runoff",0,"tn.tp",130.2,7
"195","GL4_OUTLET","7","stream",2005-07-07,"Snowmelt runoff",0,"tn.tp",78.5714285714286,7
"196","GL4_OUTLET","7","stream",2005-07-12,"Snowmelt runoff",0,"tn.tp",149,7
"197","GL4_OUTLET","7","stream",2005-07-14,"Snowmelt runoff",0,"tn.tp",142.25,7
"198","GL4_OUTLET","7","stream",2005-07-19,"Snowmelt runoff",0,"tn.tp",199.5,7
"199","GL4_OUTLET","7","stream",2005-07-21,"Snowmelt runoff",0,"tn.tp",105.666666666667,7
"200","GL4_OUTLET","7","stream",2005-07-26,"Snowmelt runoff",0,"tn.tp",106.153846153846,7
"2011","GL4_OUTLET","7","stream",2005-07-28,"Snowmelt runoff",0,"tn.tp",102.0625,7
"2021","GL4_OUTLET","7","stream",2005-08-02,"Summer",0,"tn.tp",128.454545454545,8
"2031","GL4_OUTLET","7","stream",2005-08-10,"Summer",0,"tn.tp",100.4375,8
"204","GL4_OUTLET","7","stream",2005-08-11,"Summer",0,"tn.tp",77.1428571428571,8
"205","GL4_OUTLET","7","stream",2005-08-16,"Summer",0,"tn.tp",218,8
"206","GL4_OUTLET","7","stream",2005-08-25,"Summer",0,"tn.tp",39.7647058823529,8
"207","GL4_OUTLET","7","stream",2005-09-01,"Summer",0,"tn.tp",61.4782608695652,9
"208","GL4_OUTLET","7","stream",2005-09-02,"Summer",0,"tn.tp",50.84,9
"209","GL4_OUTLET","7","stream",2005-09-08,"Summer",0,"tn.tp",36.3428571428571,9
"2101","GL4_OUTLET","7","stream",2005-09-13,"Summer",0,"tn.tp",121.2,9
"2111","GL4_OUTLET","7","stream",2005-09-15,"Summer",0,"tn.tp",86.7142857142857,9
"2121","GL4_OUTLET","7","stream",2005-09-22,"Summer",0,"tn.tp",77.2352941176471,9
"2131","GL4_OUTLET","7","stream",2005-09-29,"Summer",0,"tn.tp",80.9333333333333,9
